Year,Month,Day,AverageDailyPrecipitation[mm/d],AverageDailyStreamflow[m^3/s],AverageDailyTemperature[°C]
2001,7,27,0.146265,16.03449931,19.6781
2001,7,28,14.4027,17.46707799,17.2985
2001,7,29,0.548868,20.70423784,18.5906
2001,7,30,0.0322951,20.32542006,19.4747
2001,7,31,0.0397752,15.85855066,20.2918
2001,8,1,4.31E-06,11.92611534,20.2633
2001,8,2,1.184,9.082732892,21.4951
2001,8,3,13.2234,8.319951758,16.4075
2001,8,4,5.47272,11.80196307,14.4552
2001,8,5,0.0264149,16.37606005,13.5013
2001,8,6,11.7246,16.51747779,13.8903
2001,8,7,2.78759,17.81829377,16.8046
2001,8,8,7.60558,19.20850393,16.5805
2001,8,9,3.68693,19.33140673,14.7647
2001,8,10,0.0369374,19.36355229,12.6434
2001,8,11,0.0168671,16.5450798,11.6871
2001,8,12,0.0224128,12.61855109,14.4047
2001,8,13,0.0475026,9.604944854,16.1522
2001,8,14,0.0204319,7.648450377,19.0836
2001,8,15,0.0369879,6.599073993,20.3004
2001,8,16,0.10969,6.116016002,17.7546
2001,8,17,6.97031,6.234625157,17.182
2001,8,18,3.0493,7.228661203,18.1557
2001,8,19,23.1088,11.46733122,17.7627
2001,8,20,5.83715,22.07332054,16.4178
2001,8,21,0.0534993,27.80931471,16.6401
2001,8,22,0.0703647,23.40730437,17.4652
2001,8,23,0.0224666,17.66335899,17.9276
2001,8,24,0.0723578,13.27020856,18.5192
2001,8,25,0.0488912,10.1062906,19.3376
2001,8,26,0.00721576,8.117514259,19.1965
2001,8,27,0.720439,7.007322571,20.0002
2001,8,28,0.0849616,6.482463996,18.3144
2001,8,29,14.0556,7.123841697,18.3913
2001,8,30,9.0313,11.32748101,14.9579
2001,8,31,12.2453,17.8714532,11.7412
2001,9,1,1.3776,22.90796914,10.028
2001,9,2,0.0375725,22.3819406,11.5193
2001,9,3,9.64994,18.19063701,12.9346
2001,9,4,33.8193,37.28384856,9.53433
2001,9,5,1.48457,55.61045105,7.13094
2001,9,6,9.76319,56.76178451,7.78408
2001,9,7,1.92502,55.81922679,11.4004
2001,9,8,16.3253,50.72000998,11.9558
2001,9,9,2.42458,50.08584515,7.64891
2001,9,10,2.55579,46.48361173,6.22313
2001,9,11,0.55714,38.73528295,6.43859
2001,9,12,0.580777,31.27694571,9.21524
2001,9,13,10.1793,26.44500274,10.2026
2001,9,14,7.07528,27.65233535,8.20179
2001,9,15,7.11031,31.87669321,8.60828
2001,9,16,24.1245,46.36638835,6.94143
2001,9,17,3.73926,60.26190183,4.76037
2001,9,18,0.181562,61.38904093,5.44935
2001,9,19,6.96297,51.98106997,7.20636
2001,9,20,10.9674,48.86965264,11.0396
2001,9,21,1.20657,51.94971953,10.746
2001,9,22,2.81931,46.6464977,9.76028
2001,9,23,12.0096,41.37417195,9.76763
2001,9,24,0.0513601,43.77827343,9.28797
2001,9,25,0.0526921,41.72141212,7.70643
2001,9,26,0.0350785,32.44997458,8.9923
2001,9,27,0.0623343,24.84249559,9.63721
2001,9,28,0.207511,18.99427594,10.4365
2001,9,29,11.3588,15.88035966,11.1406
2001,9,30,0.0654813,20.0374731,12.4899
2001,10,1,0.0190268,23.50305951,15.5151
2001,10,2,0.0155334,18.45893314,16.5723
2001,10,3,26.3867,26.08526783,15.3647
2001,10,4,0.340959,48.37872296,10.599
2001,10,5,0.559219,50.91038438,11.4768
2001,10,6,21.3849,49.80834834,14.7583
2001,10,7,3.77693,57.50885635,13.0524
2001,10,8,12.402,60.69217523,9.99533
2001,10,9,0.47122,64.09449282,9.86967
2001,10,10,0.109828,60.0034879,11.1161
2001,10,11,0.0808191,49.89637946,10.9718
2001,10,12,0.0396377,37.96026833,12.5469
2001,10,13,0.0205547,28.52867095,13.8026
2001,10,14,0.16865,21.41337111,13.3765
2001,10,15,0.258826,16.14036383,13.7159
2001,10,16,0.13549,12.10342706,11.9162
2001,10,17,0.107337,9.365568361,11.4925
2001,10,18,0.926486,7.751372954,11.7009
2001,10,19,0.0991887,7.000064263,12.3824
2001,10,20,2.06411,6.718625933,12.6822
2001,10,21,5.91847,7.162507236,9.58827
2001,10,22,0.0279401,10.83914115,9.13316
2001,10,23,11.4831,14.99039343,8.93807
2001,10,24,6.16628,22.24063646,8.86888
2001,10,25,5.17062,32.31616728,8.20409
2001,10,26,0.0410251,34.70413919,8.29432
2001,10,27,0.0588976,30.42616754,9.02137
2001,10,28,0.0581186,23.5696224,9.57839
2001,10,29,0.0827683,18.03422558,9.42057
2001,10,30,0.0320878,13.65754548,10.4852
2001,10,31,12.1468,12.10126888,11.2334
2001,11,1,0.0167004,19.14057798,4.11905
2001,11,2,0.00543939,25.07830541,5.10993
2001,11,3,0.0120519,19.82506253,5.43901
2001,11,4,0.0171413,14.94745696,4.68644
2001,11,5,4.51E-05,11.13552773,4.05584
2001,11,6,8.15049,9.532055086,3.70985
2001,11,7,14.8602,17.50831064,6.35839
2001,11,8,28.0988,49.58764581,4.44487
2001,11,9,2.96796,68.68721832,-1.23945
2001,11,10,0.0166196,80.85323267,-2.38885
2001,11,11,0.00539432,74.6452781,-1.65573
2001,11,12,1.6375,58.22934847,-0.860305
2001,11,13,1.50484,43.29029706,0.874797
2001,11,14,0.00315946,32.28334019,-1.37719
2001,11,15,0.0220046,24.20946665,-1.78829
2001,11,16,0,18.14145317,-1.28331
2001,11,17,0.0166103,13.50704067,-0.850101
2001,11,18,0.000836988,10.02831207,1.84694
2001,11,19,0.0164315,7.928025854,-1.01828
2001,11,20,0,7.073964968,-0.205615
2001,11,21,0.0166103,6.743706283,-2.34047
2001,11,22,11.3961,6.606854808,-1.01784
2001,11,23,4.36389,6.506987763,-2.08256
2001,11,24,1.01901,6.418422777,-2.31883
2001,11,25,1.26375,6.411312134,1.76232
2001,11,26,5.07833,10.64140622,2.97247
2001,11,27,4.08357,31.28023978,1.51828
2001,11,28,4.79496,48.31397749,0.153531
2001,11,29,13.3803,46.49837824,0.112688
2001,11,30,17.5966,54.72127995,4.91677
2001,12,1,0.837185,70.66604431,6.37971
2001,12,2,0.00706848,83.33650536,6.2584
2001,12,3,0.00336817,84.11651788,5.2274
2001,12,4,3.79068,71.12573714,5.42111
2001,12,5,4.63765,60.43694178,5.48437
2001,12,6,0.0185466,53.68773781,4.87638
2001,12,7,0.0222225,44.78898428,1.46993
2001,12,8,0.00552902,34.61281401,-0.98167
2001,12,9,0,26.51804017,-1.65407
2001,12,10,0,20.15321983,-3.10944
2001,12,11,0.0166935,15.14862227,-1.61056
2001,12,12,0,11.23747345,-0.70274
2001,12,13,0.131883,8.462698479,-2.2075
2001,12,14,0.0222597,7.085585076,-11.4393
2001,12,15,0.000463321,6.543972192,-9.79634
2001,12,16,0,6.360254084,-6.71984
2001,12,17,0,6.2788111,-4.8181
2001,12,18,0,6.20793185,-4.81981
2001,12,19,0.0135343,6.15380691,-6.10689
2001,12,20,0.130622,6.101544822,-5.4818
2001,12,21,2.34065,6.045579747,-7.35767
2001,12,22,5.46861,5.992249927,-2.7926
2001,12,23,0.960116,5.942100586,-7.17107
2001,12,24,0.580903,5.89100846,-12.0307
2001,12,25,9.64848,5.847151924,-2.45462
2001,12,26,6.87041,5.805237752,-2.88112
2001,12,27,7.26603,5.762062747,-4.67919
2001,12,28,20.0198,5.721795609,2.2192
2001,12,29,35.4825,32.02799315,4.14143
2001,12,30,0.320403,78.86282065,-3.97688
2001,12,31,0.0152535,94.14422793,-7.05619
2002,1,1,0,91.25941973,-7.22697
2002,1,2,0,73.03345669,-7.65676
2002,1,3,0,55.33727061,-3.73506
2002,1,4,0,40.90664151,-2.0553
2002,1,5,0,30.38845614,-4.83874
2002,1,6,0.000397958,22.6912422,-4.40256
2002,1,7,0,16.88982103,-3.63316
2002,1,8,0.000397958,12.44294321,-2.92922
2002,1,9,0.000397958,9.132973104,-4.10664
2002,1,10,0.000397958,7.218336005,-5.07356
2002,1,11,0.0171743,6.453169511,-3.06111
2002,1,12,0.0171383,6.192302067,-0.206961
2002,1,13,0.0171383,6.053758122,-2.03374
2002,1,14,0.000817365,5.950676521,-3.45578
2002,1,15,4.44796,5.861236903,-3.73945
2002,1,16,2.35807,5.781906666,-0.763473
2002,1,17,0,5.710243655,-1.60255
2002,1,18,0.0241515,5.646088846,-3.49468
2002,1,19,1.66328,5.589907954,-1.1703
2002,1,20,0.179844,6.133576791,1.92442
2002,1,21,0.0904388,14.15233717,4.82696
2002,1,22,2.29938,33.24361772,2.69881
2002,1,23,7.37786,41.15528683,2.50494
2002,1,24,10.8396,44.83555558,3.63234
2002,1,25,4.57061,57.88290342,3.08797
2002,1,26,4.72155,65.33771941,5.99531
2002,1,27,22.988,83.07968167,6.1293
2002,1,28,0.168902,106.8353621,6.72181
2002,1,29,0,114.3745744,3.3603
2002,1,30,0,97.41262463,6.5553
2002,1,31,0.0644133,77.79849602,5.49542
2002,2,1,0.122027,61.52057646,5.88422
2002,2,2,0,48.21413316,6.81986
2002,2,3,2.54582,37.37335633,7.04542
2002,2,4,0.004529,30.38777461,5.10716
2002,2,5,8.81336,26.61038766,7.63516
2002,2,6,7.10516,29.83062281,2.27226
2002,2,7,0.400451,37.58769791,1.30828
2002,2,8,6.94821,35.84479533,2.44036
2002,2,9,11.114,36.29983103,6.09991
2002,2,10,3.94773,47.31632933,3.12114
2002,2,11,0.00500365,51.42187358,5.96992
2002,2,12,0.0350773,43.69751198,6.81332
2002,2,13,0.0552804,35.17110169,7.4197
2002,2,14,0.0241362,27.3841528,4.25609
2002,2,15,0.00671869,20.75217221,0.259289
2002,2,16,4.49E-05,15.45576569,0.503035
2002,2,17,0,11.3544015,0.67619
2002,2,18,0.696021,8.524956358,-0.265112
2002,2,19,6.82736,6.996020511,-0.174687
2002,2,20,33.3708,13.29497086,2.02127
2002,2,21,2.78251,36.53779902,-3.29579
2002,2,22,15.2477,40.76647325,-3.85833
2002,2,23,15.4271,42.24142046,2.39504
2002,2,24,6.85551,54.12062374,-0.445865
2002,2,25,5.3309,58.09588193,2.99922
2002,2,26,14.2147,66.62286017,5.00645
2002,2,27,18.6217,94.2694025,5.97485
2002,2,28,1.23384,133.1848369,3.41919
2002,3,1,29.0492,154.7802904,1.83455
2002,3,2,0.815421,156.3035128,1.95934
2002,3,3,0.0499478,145.525096,0.365086
2002,3,4,0.00487862,117.9230804,0.517682
2002,3,5,0.00706362,94.89073182,2.0036
2002,3,6,0.00630207,76.41226145,2.93091
2002,3,7,0.102078,60.5080482,4.7291
2002,3,8,0.0461933,49.99133948,7.16865
2002,3,9,0.159256,42.00583783,5.28815
2002,3,10,0,34.69107651,4.36036
2002,3,11,0,28.18143078,6.44608
2002,3,12,0,22.60786821,7.98882
2002,3,13,0.354229,18.21392266,9.20991
2002,3,14,2.30321,14.95052385,6.58369
2002,3,15,0.243069,13.12458805,5.03307
2002,3,16,0,12.21690201,5.57449
2002,3,17,8.80E-05,10.19574158,6.84415
2002,3,18,15.1496,10.70052906,8.51884
2002,3,19,31.6151,38.3758888,8.99047
2002,3,20,2.93759,67.47500141,9.6257
2002,3,21,15.4424,82.61260559,9.5642
2002,3,22,6.56041,95.14380709,6.37062
2002,3,23,0.0615567,92.65746751,2.2608
2002,3,24,0,81.06200841,0.533021
2002,3,25,0,64.63222097,0.0816537
2002,3,26,0,49.13692647,0.674623
2002,3,27,0,36.64514019,1.79503
2002,3,28,0.033223,27.38381204,3.16638
2002,3,29,0,20.49955129,5.03065
2002,3,30,0,15.25823521,3.54506
2002,3,31,0,11.25707883,4.44643
2002,4,1,0,8.268825556,5.84342
2002,4,2,0,6.641556108,8.13252
2002,4,3,0,6.012911683,8.36198
2002,4,4,0,5.783724082,8.17454
2002,4,5,0,5.665523846,6.61811
2002,4,6,0,5.608525116,5.08236
2002,4,7,5.0524,5.763050968,5.06913
2002,4,8,0.0650627,7.337229131,7.16122
2002,4,9,0,8.884384581,5.80158
2002,4,10,0.025507,7.592553455,4.47964
2002,4,11,0,6.18106816,7.67979
2002,4,12,3.2393,5.711958842,7.98743
2002,4,13,11.2312,7.977493664,5.20015
2002,4,14,2.56301,15.49143249,1.77666
2002,4,15,0.410822,21.85375389,1.17404
2002,4,16,3.05422,18.96576521,1.52703
2002,4,17,0.0737384,15.41941735,4.39841
2002,4,18,0.77651,13.54145799,5.04789
2002,4,19,0.543942,11.51787813,4.25507
2002,4,20,1.14598,9.492651221,3.74346
2002,4,21,0.0781835,7.836041853,6.83146
2002,4,22,0.00475586,6.494776994,7.92932
2002,4,23,0.00475586,5.663274793,10.254
2002,4,24,0.00480046,5.391434695,10.3512
2002,4,25,0.00604592,5.323224776,11.9141
2002,4,26,14.6924,6.096649156,9.8574
2002,4,27,0.0126062,12.87469326,5.39171
2002,4,28,2.57,20.0592821,7.33092
2002,4,29,2.70444,17.12812979,7.35155
2002,4,30,1.93511,15.61149558,10.1409
2002,5,1,41.0714,45.91748644,7.00815
2002,5,2,30.1324,85.55148193,4.89227
2002,5,3,19.2812,125.7481951,3.79571
2002,5,4,16.4216,144.1722565,3.38292
2002,5,5,1.91379,135.5565656,3.10421
2002,5,6,0.358542,115.984124,5.6752
2002,5,7,0.0178325,94.13218754,9.58387
2002,5,8,0.0405687,75.27717116,11.1309
2002,5,9,4.20476,58.52138461,10.1658
2002,5,10,9.61999,47.67538271,10.1182
2002,5,11,2.9575,45.40747389,9.60244
2002,5,12,6.28654,43.5842642,8.48971
2002,5,13,1.23691,39.10410494,10.0798
2002,5,14,0.0142922,33.92537615,11.6157
2002,5,15,0,26.79485545,11.8425
2002,5,16,0,20.38323663,14.6393
2002,5,17,0.195012,15.2088242,17.3874
2002,5,18,24.0368,19.02221872,10.5285
2002,5,19,0.0519341,38.04307438,9.67936
2002,5,20,0.0142458,39.93841278,11.7157
2002,5,21,0.0314193,29.94125805,15.0006
2002,5,22,10.4057,23.45489797,14.0147
2002,5,23,20.6576,31.50219179,7.99705
2002,5,24,0.437797,47.65618624,10.3532
2002,5,25,7.18859,46.00245067,8.34903
2002,5,26,2.58937,40.59495455,8.71479
2002,5,27,7.58753,36.70670518,7.60712
2002,5,28,0.815975,35.06569152,8.75325
2002,5,29,0.380726,30.94901559,9.1374
2002,5,30,0.032689,24.36099377,10.7754
2002,5,31,0,18.55082627,12.4767
2002,6,1,0,13.82758753,15.0927
2002,6,2,0.140707,10.19554848,16.541
2002,6,3,3.27007,7.832713709,14.354
2002,6,4,2.77437,7.160996509,15.7958
2002,6,5,4.92604,8.191017405,14.5607
2002,6,6,22.5719,13.83587949,12.0423
2002,6,7,0.664837,30.14969303,10.5539
2002,6,8,12.7056,34.93858594,10.1723
2002,6,9,13.1959,37.54487503,11.5841
2002,6,10,0.408421,44.84668726,9.27754
2002,6,11,0.0486857,40.10152593,11.0378
2002,6,12,0.00965282,30.89188056,14.832
2002,6,13,0.0254754,23.44944572,17.6481
2002,6,14,9.99E-05,17.66392694,19.1848
2002,6,15,3.39E-07,13.15037265,21.1555
2002,6,16,0.204074,9.78976477,21.2803
2002,6,17,3.39E-07,7.514086491,22.8402
2002,6,18,0.00483012,6.165029458,23.0545
2002,6,19,9.83133,6.084847306,21.778
2002,6,20,0.0980762,8.432960998,20.3277
2002,6,21,0.0114062,10.48255264,21.3289
2002,6,22,0.0159224,8.697792683,21.4426
2002,6,23,6.52594,6.934251062,22.0361
2002,6,24,3.58717,6.759585961,17.0381
2002,6,25,0.0354458,8.045430971,16.7148
2002,6,26,0.00948298,7.850467598,17.4075
2002,6,27,11.0954,6.973143779,17.3273
2002,6,28,0.016663,7.961000608,12.5449
2002,6,29,0,10.06881774,11.7395
2002,6,30,0,8.819570959,13.4168
2002,7,1,0.499838,7.082052472,15.5214
2002,7,2,1.68895,6.043614666,13.8774
2002,7,3,16.6002,6.73313119,14.2117
2002,7,4,0.0322313,10.1814635,11.0873
2002,7,5,5.97615,12.92717116,13.3148
2002,7,6,4.7438,11.93111324,13.4112
2002,7,7,0.0514815,11.5518411,16.0607
2002,7,8,0.637763,10.30530908,18.8216
2002,7,9,2.71887,8.23339729,19.131
2002,7,10,5.51398,7.202138279,13.2943
2002,7,11,0.0256006,7.189654898,13.8721
2002,7,12,4.62574,7.365115118,15.663
2002,7,13,2.08357,7.653902627,13.207
2002,7,14,1.72225,7.220437393,14.104
2002,7,15,17.3783,7.971496189,15.623
2002,7,16,31.5681,22.39795659,15.1455
2002,7,17,12.3806,48.0987272,13.955
2002,7,18,0.0647453,50.10061166,14.665
2002,7,19,0.0821725,40.91890907,15.1233
2002,7,20,1.53414,30.89063108,17.2058
2002,7,21,4.13271,23.88096859,16.812
2002,7,22,0.0665121,20.20740156,14.969
2002,7,23,0.0208431,16.56836545,16.1703
2002,7,24,0.991175,12.43044847,14.0646
2002,7,25,0.0383423,9.570800138,14.4507
2002,7,26,0.0287582,7.621382227,14.3104
2002,7,27,0.0256646,6.393933087,17.9995
2002,7,28,0.0409187,5.667159521,19.8197
2002,7,29,0.00626678,5.327064068,20.04
2002,7,30,24.4882,8.958887305,18.5301
2002,7,31,10.1429,19.64706929,15.3078
2002,8,1,9.45252,27.01851129,12.324
2002,8,2,12.0509,29.2102022,14.0277
2002,8,3,4.86206,30.24862865,14.1545
2002,8,4,3.43468,30.22488864,13.8295
2002,8,5,9.96792,27.76762772,14.8184
2002,8,6,11.9905,28.59920943,13.3147
2002,8,7,5.87839,32.88127028,13.4478
2002,8,8,0.728016,33.96626803,14.3208
2002,8,9,10.2057,29.35764013,12.6893
2002,8,10,15.3299,31.17289861,10.6404
2002,8,11,7.43862,40.54577071,11.3227
2002,8,12,2.11572,43.36481114,12.592
2002,8,13,0.0677526,37.60382748,14.555
2002,8,14,0.00556872,29.59424506,15.9942
2002,8,15,0.00556907,22.46815431,17.0205
2002,8,16,0.0564921,16.88062035,17.4779
2002,8,17,0.0151499,12.4936037,17.3638
2002,8,18,0.141671,9.153169147,17.6775
2002,8,19,0.384911,6.927492544,18.2462
2002,8,20,2.61442,5.952414426,17.5905
2002,8,21,0.0556598,5.676519217,14.6643
2002,8,22,0.0960419,5.542689197,13.6847
2002,8,23,3.32787,5.434870953,15.8411
2002,8,24,8.6893,6.273211185,16.1572
2002,8,25,3.91121,9.711400035,16.4499
2002,8,26,19.95,24.66427517,16.6276
2002,8,27,1.90509,30.65368539,14.8934
2002,8,28,0.0875262,29.8485698,15.097
2002,8,29,0.1046,23.2543006,16.1056
2002,8,30,1.40381,17.20968636,17.3359
2002,8,31,12.0776,14.44823532,15.6362
2002,9,1,0.157777,17.51728413,13.8904
2002,9,2,0.532103,19.13398984,14.699
2002,9,3,8.85735,16.90776802,14.8003
2002,9,4,0.812351,17.72605987,14.5099
2002,9,5,5.80799,17.55181505,12.5181
2002,9,6,0.0860891,16.7721433,14.0224
2002,9,7,2.28868,14.79649779,14.5122
2002,9,8,1.68874,12.35797898,14.8141
2002,9,9,7.21276,10.71542051,14.5476
2002,9,10,1.09664,11.21198418,12.0257
2002,9,11,0.72032,12.14204716,10.3002
2002,9,12,0.00988791,10.25141132,12.463
2002,9,13,0.00723057,7.85837336,12.1549
2002,9,14,0.00552233,6.146639473,11.0766
2002,9,15,0,5.424682061,11.0118
2002,9,16,0.00488079,5.242417887,10.9362
2002,9,17,0.0781917,5.165847851,12.0616
2002,9,18,0.375108,5.112756567,14.1432
2002,9,19,5.88336,5.719273944,15.9253
2002,9,20,0.296852,7.881170581,15.535
2002,9,21,1.46174,8.144230284,12.8447
2002,9,22,6.26966,7.63790936,9.61944
2002,9,23,6.67865,9.610908252,6.02628
2002,9,24,4.28142,13.32552618,3.92873
2002,9,25,0.627669,15.54220657,3.31576
2002,9,26,13.3948,17.62916884,6.07376
2002,9,27,0.0272294,21.97143161,7.79282
2002,9,28,4.67E-05,22.86889468,7.81974
2002,9,29,0,17.5612429,6.72385
2002,9,30,0.00826015,12.88548417,7.46411
2002,10,1,0.00806923,9.318803958,9.54832
2002,10,2,0.0523644,6.968384419,10.5079
2002,10,3,2.82943,5.889599962,9.79334
2002,10,4,5.39764,6.433893536,10.534
2002,10,5,0.387602,9.275254111,8.4016
2002,10,6,15.5088,13.89835319,7.29423
2002,10,7,0.0254688,21.92338366,7.23561
2002,10,8,0.163257,24.06668585,5.92927
2002,10,9,0.0746145,18.63431385,7.68411
2002,10,10,2.96825,13.87359089,11.3782
2002,10,11,0.789816,11.01731614,9.54713
2002,10,12,4.69898,10.01105797,8.31292
2002,10,13,6.06034,10.79562538,7.04337
2002,10,14,11.9119,16.83586647,9.27057
2002,10,15,7.07738,28.34840593,12.036
2002,10,16,42.7442,59.01776654,13.9789
2002,10,17,23.8476,93.94851487,6.98372
2002,10,18,17.9337,141.1462578,4.10949
2002,10,19,3.01743,144.1449953,3.90809
2002,10,20,0.158294,126.2661588,6.13491
2002,10,21,23.4913,110.698054,10.3745
2002,10,22,2.2324,109.9236074,10.4685
2002,10,23,12.769,107.8087023,7.66951
2002,10,24,6.45357,99.62760119,5.8581
2002,10,25,14.6828,95.4183506,9.95543
2002,10,26,0.136961,94.41172894,9.02408
2002,10,27,0.832495,88.11506172,10.0965
2002,10,28,6.74E-05,74.44433997,5.04463
2002,10,29,0,58.28909604,6.45905
2002,10,30,0.0165485,43.93218591,8.58416
2002,10,31,0.022574,32.80062241,8.62848
2002,11,1,3.92064,24.85408163,8.76731
2002,11,2,52.1271,49.84117543,9.42861
2002,11,3,19.7048,92.51627695,9.90213
2002,11,4,20.1527,148.1046918,4.45101
2002,11,5,2.41061,157.6131886,3.3702
2002,11,6,7.7478,140.6146634,0.981628
2002,11,7,18.8026,120.3697776,1.83856
2002,11,8,10.8155,111.4462618,0.398435
2002,11,9,20.2531,112.712774,3.70155
2002,11,10,16.0996,127.1737313,4.68088
2002,11,11,12.2111,150.1208884,7.21477
2002,11,12,2.10106,158.7876942,3.5131
2002,11,13,8.14534,143.5395683,6.28341
2002,11,14,68.387,151.5702782,3.97721
2002,11,15,7.27629,213.182975,6.57283
2002,11,16,18.7899,233.712968,5.60555
2002,11,17,0.167874,211.5404847,5.12806
2002,11,18,1.88589,181.7064542,3.77532
2002,11,19,0.108969,146.2804598,4.63522
2002,11,20,0.0410459,118.7147926,3.57906
2002,11,21,12.8769,97.88617526,5.67342
2002,11,22,0.812572,88.12403522,2.8797
2002,11,23,44.6093,91.61540622,3.4517
2002,11,24,18.2486,123.7831133,4.09993
2002,11,25,1.29478,156.7056162,5.88658
2002,11,26,0.230068,146.1668713,5.07429
2002,11,27,0.0378894,121.7510143,4.80805
2002,11,28,10.7087,101.1553671,5.49749
2002,11,29,3.73103,90.10876781,4.16724
2002,11,30,2.46063,84.64016106,2.78991
2002,12,1,9.51627,77.04165556,1.60846
2002,12,2,7.73415,69.24630113,1.84257
2002,12,3,1.71326,65.04545609,1.32002
2002,12,4,0.00745305,59.03310099,-0.383213
2002,12,5,0.563022,49.4082895,0.831629
2002,12,6,0.230405,38.5216229,1.86224
2002,12,7,0.032906,29.32242768,0.383257
2002,12,8,0,22.10103614,-1.1501
2002,12,9,4.17224,16.44818878,-2.20668
2002,12,10,0.0418404,12.15613214,-1.62551
2002,12,11,0.25564,9.110800621,-0.104067
2002,12,12,0.418885,7.271438648,1.72188
2002,12,13,0.0470205,6.300813201,1.72618
2002,12,14,6.9497,5.894325245,1.60605
2002,12,15,10.4668,7.777725496,4.1477
2002,12,16,30.1057,36.37888865,4.41119
2002,12,17,2.56237,73.27221981,4.09574
2002,12,18,0,96.94214089,1.14121
2002,12,19,0.00621114,96.74824524,-0.961389
2002,12,20,7.88777,79.24720428,1.50833
2002,12,21,6.91287,66.32548536,5.14727
2002,12,22,16.1108,67.60222057,6.66945
2002,12,23,0.118175,77.06687222,7.9783
2002,12,24,0.00490948,84.86801967,5.51457
2002,12,25,0.305259,75.5057113,4.13481
2002,12,26,1.92486,60.34970578,5.43191
2002,12,27,0.998825,48.09611467,7.0372
2002,12,28,17.1055,43.53292218,4.73019
2002,12,29,4.89664,54.51727493,4.27034
2002,12,30,8.02151,60.60652947,7.45357
2002,12,31,5.19273,62.14395038,4.21773
2003,1,1,7.16172,13.05291368,2.4719
2003,1,2,7.2838,24.19674473,2.50986
2003,1,3,0.0982915,40.58995666,-1.42181
2003,1,4,0.0233891,39.98725585,-3.32359
2003,1,5,6.91549,32.17179624,0.938662
2003,1,6,2.31042,31.92519552,3.78076
2003,1,7,0.0503212,41.42585473,2.17246
2003,1,8,1.2514,52.01401065,5.49671
2003,1,9,0.21903,60.19556613,5.04732
2003,1,10,0.00373735,71.3560947,3.21281
2003,1,11,0.015022,72.83206421,1.49943
2003,1,12,7.54,65.94428222,2.76137
2003,1,13,0.11234,60.56234353,1.45482
2003,1,14,0,51.70879823,-2.36393
2003,1,15,0.000397958,40.53111779,-2.08704
2003,1,16,0,30.51760631,-1.81079
2003,1,17,1.07424,22.65148621,-0.456859
2003,1,18,27.5041,20.53010661,1.13918
2003,1,19,4.08625,24.36939932,-1.36989
2003,1,20,16.4109,22.74462882,1.91396
2003,1,21,20.5037,30.70514099,3.12694
2003,1,22,8.81463,54.99003044,-1.54286
2003,1,23,8.13586,60.4862392,-2.67324
2003,1,24,4.31019,48.79161731,-5.41952
2003,1,25,3.97356,37.81737394,-7.08105
